article_number,structural_index,entity_type,concept,subject,action,object,legal_force,full_text
제32조,[],REGULATION,연결재무제표,연결재무제표,기준으로 한다,장부가액,MANDATORY,"제32조의 회계처리기준에 따라 작성된 연결재무제표에 계상된 장부가액(평가성 충당금을 차감한 것)을 기준 으로 한다. 다만, 연결 대상 회사의 구체적인 범위는 금융감독원장이 정하며, 연결 대상 회사가 없는 금융투자업 자는 개별 재무제표를 기준으로 한다. <신설 2014. 11. 4., 개정 2018. 9. 3.> ② 영업용순자본비율 산정의 기초가 되는 금융투자업자의 자산, 부채, 자본은 법"
제33조,[],REGULATION,위험액,,산정,위험액,MANDATORY,제33조에 따른 업무보고서의 개 별재무제표에 계상된 장부가액(평가성 충당금을 차감한 것)을 기준으로 한다.<개정 2010. 12. 29.> ③ 시장위험과 신용위험을 동시에 내포하는 자산에 대하여는 시장위험액과 신용위험액을 모두 산정해야 한다. 법제처 29 국가법령정보센터 금융투자업규정 ④ 영업용순자본 산정시 차감항목에 대하여는 원칙적으로 위험액을 산정하지 않는다. ⑤ 영업용순자본의 차감항목과 위험액 산정대상 자산 사이에 위험회피효과가 있는 경우에는 위험액 산정대상 자산의 위험액을 감액할 수 있다. ⑥ 부외자산과 부외부채에 대해서도 위험액을 산정하는 것을 원칙으로 한다. ⑦ 순자본비율은 가결산일 및 결산일 현재를 기준으로 산정하고 법
제3-11조,[],REGULATION,영업용순자본,영업용순자본,산정한다,금액,MANDATORY,"제3-11조(영업용순자본 및 총위험액등) ① 영업용순자본은 다음 산식에 따라 산정한 금액으로 한다.영업용순자본 = 기준일 현재 재무상태표의 자산총액에서 부채총액을 차감한 잔액(이하 ""순재산액""이라 한다) - 차감항목의 합계 금액 + 가산항목의 합계금액<개정 2010. 12. 29.> ② 금융투자업자의 총위험액은 다음 제1호부터 제3호까지의 금액을 합산한 금액으로 한다. 1. 시장위험액 2. 신용위험액 3. 운영위험액"
제 68조제2항제1호 내지 제4호,[],REGULATION,대출금,종합금융투자사업자,영위,업무,,제 68조제2항제1호 내지 제4호 업무를 영위하는 과정에서 수반된 대출금 사. 종합금융투자사업자(해외 현지법인을 포함한다. 이하 이 호에서 같다)가 법
제77조의3제3항제1호,"[77, 3, 3, 1]",REGULATION,신용공여,기업,공여,신용,MANDATORY,"제77조의3제3항제1호에 따라 수행한 기업에 대한 신용공여. 다만, 제3-6조제19호의3에 따른 국내 주거시설 부동산 관련 법인에 대한 신용공여는 제외한다."
Unknown,[],REGULATION,Unknown,,,,,"제68조제2항제1호 내지 제4호 업무를 영위하는 과정에서 수반된 대출금 자. 다음의 요건을 모두 충족하는 사모사채 (1) 「증권의 발행 및 공시 등에 관한 규정」 제2-2조제2항제4호에 따라 적격기관투자자 사이에서만 양수ㆍ양 도될 것 (2) 신용평가사로부터 증권에 대한 신용평가를 받을 것 (3) 증권에 관한 정보를 협회가 정하는 방법에 따라 공개하고, 다수의 적격기관투자자에게 청약의 기회를 부 여할 것<신설 2016. 6. 28.> 차. 금융투자업자가 다음의 요건을 모두 충족하면서 취급한 대출금, 매입대출채권 및 사모사채 (1) 「중소기업기본법」"
제2조,[],DEFINITION,중소기업,,,,DEFINITIONAL,제2조에 따른 중소기업(특수목적기구 및 부동산 관련 법인은 제외한다. 이하 이 조에서 같다) 및 「벤처기업 육성에 관한 특별조치법」
제2조제1항,"[2, 1]",DEFINITION,벤처기업,벤처기업,,조세특례제한법,DEFINITIONAL,제2조제1항에 따른 벤처기업 및 「조세특례제한법」
제7조의4제1항,[],REGULATION,대출금,중견기업,대출,대출금,MANDATORY,제7조의4제1항 에 따른 중견기업(특수목적기구 및 부동산 관련 법인은 제외한다. 이하 이 조에서 같다)에 대한 대출금(종합금융 투자사업자가 아닌 금융투자업자의 경우 영
제68조제2항제1호부터 제4호까지,[],REGULATION,리스크관리,금융투자업자,준수하다,리스크관리 기준,MANDATORY,"제68조제2항제1호부터 제4호까지의 업무를 영위하는 과정에서 취급 한 대출금을 말한다. 이하 이 목에서 같다), 매입대출채권 및 사모사채일 것 (2) 신용위험 유발거래 전후 신용위험을 적절히 평가ㆍ관리할 수 있는 내부통제체계 및 사후관리체계를 구축 ㆍ운영할 것 (3) 내부통제체계 및 사후관리체계를 효율적으로 구축ㆍ운영할 수 있도록 내부통제기준을 마련하고 당해 업 무를 수행할 수 있는 조직을 운영할 것 법제처 33 국가법령정보센터 금융투자업규정 (4) 종합금융투자사업자가 아닌 금융투자업자의 경우 제3-24조의2제2항에 따른 리스크관리 기준을 마련하고 준수할 것. 다만, 제3-24조의2제2항제1호에 따른 신용공여 총 합계액을 산정함에 있어 (1)에 따른 신용공여액은 제외한다. (5) 「중소기업 특화 금융투자회사의 운영에 관한 지침」에 따라 지정된 금융투자업자의 경우 : (1)에 해당하는 대출금, 매입대출채권 및 사모사채로서 자기자본의 100분의 100 이내인 대출금, 매입대출채권 및 사모사채일 것 (6) 종합금융투자사업자의 경우 : (1)에 해당하는 매입대출채권 및 사모사채로서 자기자본의 100분의 50 이내 인 매입대출채권 및 사모사채일 것 (7) 「중소기업 특화 금융투자회사의 운영에 관한 지침」에 따라 지정된 금융투자업자 또는 종합금융투자사업 자가 아닌 금융투자업자의 경우 : (1)에 해당하는 대출금, 매입대출채권 및 사모사채로서 자기자본의 100분의 50 이내인 대출금, 매입대출채권 및 사모사채일 것<신설 2020. 7. 27.> 4의2. 다음 각 목의 어느 하나에 해당하는 행위를 통하여 제4호의 대출채권의 취득과 동일한 효과를 초래하는 경 우 그 해당 금액<신설 2014. 11. 4.> 가. 법"
제110조,[],REGULATION,수익증권의 취득,,취득,수익증권,MANDATORY,"제110조에 따른 수익증권의 취득 나. 사모집합투자기구의 증권의 취득 다. 자산유동화 회사 등 다른 법인이 발행한 증권의 취득 라. 신탁, 사모집합투자기구 또는 특수목적회사와의 스왑거래 마. 대출채권을 기초자산으로 하는 장외파생상품계약의 체결 5. 특수관계인 채권등. 다만 이연법인세부채상당액과 투자매매업자 또는 투자중개업자(집합투자증권에 대한 투 자매매업 또는 투자중개업만을 영위하는 자는 제외한다. 이하 이 호에서 같다)인 자회사에 대한 출자지분(법"
제12조,[],REGULATION,인수 제외,투자매매업자,인수,투자중개업자,MANDATORY,제12조에 따른 인가를 받은 투자매매업자 또는 투자중개업자가 다른 국내 투자매매업자 또는 투자중개업자를 인수한 경우로서 금융위원회가 인정한 경우에 한한다)은 제외한다.<개정 2014. 11. 4.>
Unknown,[],REGULATION,Unknown,,,,,"제4조제7항제1호의 증권을 포함한다. 이하 이 장에서 같다). 다만, 옵션위험액을 산정한 파생상품 및 파생결합증권은 제외한다.<개정 2014. 11. 4.> 5. 한국채택국제회계기준에 따라 지분상품으로 회계처리한 조건부자본증권<신설 2016. 6. 28., 개정 2018. 9. 3.> ② 주식위험액은 개별위험액과 일반위험액을 합하여 산정한다. 다만, 차익거래 포지션에 대하여는 금융감독원장 이 정하는 위험액 산정방법을 적용할 수 있다. ③ 주식, 주가지수, 주식바스켓, 상장지수집합투자기구, 출자지분(이하 이 장에서 ""주식 등""이라 한다)의 포지션은 국가별 및 시장별로 구분한다. 다만, 동일기업의 주식이 다른 국가 또는 다른 시장에 상장되어 있는 경우에는 동 일국가 또는 동일시장으로 구분할 수 있다. ④ 주식 관련 파생상품은 다음 각 호의 방법에 따라 해당 기초자산의 포지션으로 분해한 후 개별위험액과 일반위 험액을 산정한다. 1. 개별주식 선물거래 또는 선도거래는 관련 주식의 시가포지션으로 전환한다. 2. 주가지수 선물거래 또는 선도거래는 계약수, 거래승수, 주식지수의 시가를 곱하여 시가포지션으로 전환한다. 3. 주식 또는 주가지수 스왑은 수취부분은 주식 또는 주가지수의 매수포지션으로 지급부분은 주식 또는 주가지 수의 매도포지션으로 분해한다. 법제처 36 국가법령정보센터 금융투자업규정 4. 옵션에 대하여는 기초자산의 시가에 옵션의 델타값을 곱하여 델타포지션으로 전환한다. ⑤ 투자매매업자가 주식등을 인수하기로 계약을 체결한 경우에는 계약확정일로부터 해당 주식등이 발행되어 금 융투자업자에 입고되기 전날까지 주식인수위험액을 산정해야 한다. ⑥ 제2항에 따른 개별위험액과 일반위험액의 산정방법, 제5항에 따른 주식인수위험액의 산정방법 등은 금융감독 원장이 정한다. 1. 고정 또는 변동금리부 채권, 제3-14조제1항제4호자목에 따른 사모사채, 기업어음(CP), 자산유동화증권(ABS, ABCP), 양도성 예금증서(CD), 그 밖에 이에 준하는 증권<개정 2012. 1. 3., 2016. 6. 28., 2020. 4. 29.> 2. 주식위험액 산정대상이 아닌 전환사채, 교환사채, 비분리형 신주인수권부 사채 및 최소배당금이 확정고시된 우선주 3. 기초자산이 금리위험액 산정대상인 파생상품 및 파생결합증권 4. 주식위험액 산정대상이 아닌 조건부자본증권<신설 2016. 6. 28.> 제3-17조(금리위험액의 산정) ① 제3-15조제2호에 따른 금리위험액은 다음 각 호의 어느 하나에 해당하는 포지션을 대상으로 하여 산정한다. 1. 고정 또는 변동금리부 채권, 제3-14조제1항제4호자목에 따른 사모사채, 기업어음(CP), 자산유동화증권(ABS, ABCP), 양도성 예금증서(CD), 그 밖에 이에 준하는 증권<개정 2012. 1. 3., 2016. 6. 28., 2020. 4. 29.> 2. 주식위험액 산정대상이 아닌 전환사채, 교환사채, 비분리형 신주인수권부 사채 및 최소배당금이 확정고시된 우선주 3. 기초자산이 금리위험액 산정대상인 파생상품 및 파생결합증권 4. 주식위험액 산정대상이 아닌 조건부자본증권<신설 2016. 6. 28.> ② 금리위험액은 개별위험액과 일반위험액을 합산한 금액으로 한다. ③ 금리관련 포지션은 통화별로 구분하여 산정한다. ④ 금리관련 파생상품(옵션을 제외한다)은 기초자산포지션으로 분해하여 개별위험액과 일반위험액을 산정한다. ⑤ 금리관련 옵션에 대하여는 기초자산의 시가에 옵션의 델타값을 곱하여 델타포지션으로 전환하고 금리위험액 을 산정한다. ⑥ 구조설계채권은 위험요소 등을 파악하여 선물, 선도, 스왑, 옵션 등으로 분해한 후 파생상품의 분해방법에 의 하여 기초포지션으로 분해하여 금리위험액을 산정한다. ⑦ 금리위험액을 산정함에 있어 금리변동에 따라 손익이 서로 반대되는 포지션이 있는 경우 그 포지션은 서로 상 계할 수 있다. ⑧ 투자매매업자가 금리위험액 산정대상에 해당하는 자산을 인수하기로 계약을 체결한 경우에는 계약확정일로 부터 해당증권이 발행되어 당해 투자매매업자에 편입되기 전날까지는 인수위험액을 산정해야 한다. ⑨ 제2항에 따른 개별위험액과 일반위험액의 산정방법, 제6항에 따른 파생상품의 분해방법, 제7항에 따른 포지션 의 상계방법, 제8항에 따른 인수위험액의 산정방법 등은 금융감독원장이 정한다. 제3-18조(외환위험액 산정) ① 제3-15조제3호에 따른 외환위험액은 다음 각 호의 어느 하나에 해당하는 포지션을 대상으로 하여 산정한다. 법제처 37 국가법령정보센터 금융투자업규정 1. 외국통화(금을 포함한다. 이하 이 장에서 같다)로 표시된 자산ㆍ부채(부외항목을 포함한다) 2. 외국통화를 기초자산으로 하는 파생상품 및 파생결합증권 3. 그 밖에 외국통화로 산정되고 결제되는 선물ㆍ선도ㆍ스왑거래의 포지션. 다만, 환위험이 없는 경우는 제외한 다. <단서 신설 2014. 11. 4.> ② 외환포지션에 대하여는 다른 위험액을 산정하여도 외환위험액을 추가로 산정한다. ③ 외환위험액의 구체적인 산정방법은 금융감독원장이 정한다. 제3-19조(집합투자증권등 위험액 산정) ① 제3-15조제4호에 따른 집합투자증권등 위험액은 다음 각 호의 어느 하나 에 해당하는 포지션을 대상으로 하여 산정한다. 1. 금융투자업자가 보유하고 있는 집합투자증권, 외국 집합투자증권 및 법"
